Trait1	Trait2	Common_eGenes	eGene_Ratio	eGene_List
P_wave_duration	coronary_artery_calcification	5	0.5	['FADS1', 'FADS3', 'RP11-467L20.10', 'FADS2', 'TMEM258']
P_wave_duration	diastolic_blood_pressure	1	0.1	['ULK4']
P_wave_duration	electrocardiography__PR_interval	1	0.1	['ULK4']
P_wave_duration	fasting_blood_glucose_measurement	3	0.3	['FADS1', 'FADS2', 'TMEM258']
P_wave_duration	fatty_acid_measurement	4	0.4	['FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	fatty_acid_measurement__docosapentaenoic_acid_measurement	5	0.5	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	fatty_acid_measurement__linoleic_acid_measurement	5	0.5	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	fatty_acid_measurement__linolenic_acid_measurement	5	0.5	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	fatty_acid_measurement__oleic_acid_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	glycerophospholipid_measurement__blood_metabolite_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	heart_rate	4	0.4	['FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	high_density_lipoprotein_cholesterol_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	high_density_lipoprotein_cholesterol_measurement__metabolic_syndrome	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	inflammatory_bowel_disease	5	0.5	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	insulin_sensitivity_measurement	4	0.4	['FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	intra_cranial_volume	1	0.1	['PPM1E']
P_wave_duration	laryngeal_squamous_cell_carcinoma	5	0.5	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	lipid_measurement	4	0.4	['FADS1', 'FADS2', 'RP11-467L20.10', 'TMEM258']
P_wave_duration	low_density_lipoprotein_cholesterol_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	metabolite_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	multiple_myeloma	1	0.1	['ULK4']
P_wave_duration	multiple_myeloma__monoclonal_gammopathy	1	0.1	['ULK4']
P_wave_duration	omega-6_polyunsaturated_fatty_acid_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	phospholipid_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	platelet_count	4	0.4	['FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	pulse_pressure_measurement	1	0.1	['ULK4']
P_wave_duration	response_to_statin	5	0.5	['DAGLA', 'FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	resting_heart_rate	5	0.5	['FADS1', 'FADS3', 'RP11-467L20.10', 'FADS2', 'TMEM258']
P_wave_duration	rheumatoid_arthritis	4	0.4	['FADS1', 'FADS2', 'ULK4', 'TMEM258']
P_wave_duration	sphingolipid_measurement	4	0.4	['FADS1', 'FADS3', 'FADS2', 'TMEM258']
P_wave_duration	sphingolipid_measurement__blood_metabolite_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	total_cholesterol_measurement	5	0.5	['FADS1', 'FADS3', 'RP11-467L20.10', 'FADS2', 'TMEM258']
P_wave_duration	triglyceride_measurement	6	0.6	['DAGLA', 'TMEM258', 'RP11-467L20.10', 'FADS1', 'FADS3', 'FADS2']
P_wave_duration	urate_measurement	1	0.1	['DAGLA']
P_wave_duration	urate_measurement__overweight_body_mass_index_status	1	0.1	['DAGLA']
P_wave_duration	urate_measurement__underweight_body_mass_index_status	1	0.1	['DAGLA']
Parkinson's_disease	3-hydroxypropylmercapturic_acid_measurement__smoking_cessation	1	0.005291005291005291	['MARCH3']
Parkinson's_disease	A1C_measurement	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	Alzheimers_disease	8	0.042328042328042326	['MAPT-AS1', 'KANSL1', 'WNT3', 'NSF', 'AC034228.3', 'AC034228.7', 'MAPT', 'CRHR1']
Parkinson's_disease	Alzheimers_disease__cerebrospinal_fluid_clusterin_measurement	1	0.005291005291005291	['NUPL2']
Parkinson's_disease	Astigmatism	1	0.005291005291005291	['CCDC82']
Parkinson's_disease	C-reactive_protein_measurement	1	0.005291005291005291	['DTNB']
Parkinson's_disease	Chronic_Hepatitis_C_infection	2	0.010582010582010581	['ITPA', 'LZTS3']
Parkinson's_disease	Crohn's_disease	3	0.015873015873015872	['AC034228.7', 'LRRK2', 'PLCL1']
Parkinson's_disease	Cystic_fibrosis__type_II_diabetes_mellitus	3	0.015873015873015872	['SLC41A1', 'PM20D1', 'NUCKS1']
Parkinson's_disease	HOMA-B	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	IGA_glomerulonephritis	4	0.021164021164021163	['ITGAX', 'RP11-196G11.2', 'PRSS36', 'ARHGAP39']
Parkinson's_disease	Keratoconus	2	0.010582010582010581	['DARS', 'TMEM163']
Parkinson's_disease	QT_interval	3	0.015873015873015872	['SLC41A1', 'PM20D1', 'NUCKS1']
Parkinson's_disease	Trypanosoma_cruzi_seropositivity__ejection_fraction_measurement	1	0.005291005291005291	['FDFT1']
Parkinson's_disease	Vitiligo	1	0.005291005291005291	['FANCA']
Parkinson's_disease	Yu-Zhi_constitution_type__type_II_diabetes_mellitus	1	0.005291005291005291	['PSPC1']
Parkinson's_disease	age_at_menarche	6	0.031746031746031744	['SLC41A1', 'WSCD1', 'RAB7L1', 'SPOCK1', 'NUCKS1', 'PM20D1']
Parkinson's_disease	alcohol_dependence	1	0.005291005291005291	['CTSB']
Parkinson's_disease	alcohol_drinking	1	0.005291005291005291	['PLCL1']
Parkinson's_disease	allergy	1	0.005291005291005291	['PLCL1']
Parkinson's_disease	alpha_wave_measurement__electroencephalogram_measurement	1	0.005291005291005291	['CD72']
Parkinson's_disease	androgenetic_alopecia	9	0.047619047619047616	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'RP11-669E14.4', 'ARHGAP27', 'MAPT', 'SPPL2C', 'CRHR1']
Parkinson's_disease	anemia__response_to_ribavirin	1	0.005291005291005291	['ITPA']
Parkinson's_disease	ankylosing_spondylitis	1	0.005291005291005291	['SPOCK1']
Parkinson's_disease	asthma	1	0.005291005291005291	['FAM47E']
Parkinson's_disease	atrial_fibrillation	1	0.005291005291005291	['C9orf3']
Parkinson's_disease	attention_deficit_hyperactivity_disorder__unipolar_depression__schizophrenia__autism_spectrum_disorder__bipolar_disorder	7	0.037037037037037035	['ARL3', 'NT5C2', 'WBP1L', 'SFXN2', 'FANCA', 'AC034228.7', 'AS3MT']
Parkinson's_disease	autism_spectrum_disorder_symptom	1	0.005291005291005291	['RBFOX1']
Parkinson's_disease	basal_cell_carcinoma	1	0.005291005291005291	['FANCA']
Parkinson's_disease	bilirubin_measurement	1	0.005291005291005291	['SYNJ1']
Parkinson's_disease	bipolar_disorder	1	0.005291005291005291	['RBFOX1']
Parkinson's_disease	blood_metabolite_measurement	6	0.031746031746031744	['TMEM163', 'AC016725.4', 'RP11-115L11.1', 'MYBL1', 'CCNT2', 'MCCC1']
Parkinson's_disease	body_height	10	0.05291005291005291	['KLHL7-AS1', 'SIK2', 'RAB7L1', 'PPP4R1L', 'NUCKS1', 'CCDC91', 'ARHGAP26', 'CCDC82', 'IPCEF1', 'AP3D1']
Parkinson's_disease	body_mass_index	16	0.08465608465608465	['KAT8', 'STX1B', 'NAAA', 'DARS', 'ARL3', 'TMEM163', 'NT5C2', 'ZNF646', 'LRP1B', 'WBP1L', 'BCKDK', 'AP3D1', 'IPCEF1', 'CCNT2', 'AS3MT', 'CRHR1']
Parkinson's_disease	body_mass_index__fasting_blood_glucose_measurement	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	bone_density	12	0.06349206349206349	['RP11-293E1.1', 'FGFRL1', 'CRHR1-IT1', 'WNT3', 'DGKQ', 'KANSL1', 'MAPT-AS1', 'SLC26A1', 'RP11-669E14.4', 'MAPT', 'SPPL2C', 'CRHR1']
Parkinson's_disease	brain_aneurysm	3	0.015873015873015872	['WBP1L', 'AS3MT', 'PLCL1']
Parkinson's_disease	breast_carcinoma	1	0.005291005291005291	['STIM2']
Parkinson's_disease	celiac_disease	4	0.021164021164021163	['MAPT-AS1', 'WNT3', 'MAPT', 'NSF']
Parkinson's_disease	chronic_kidney_disease__serum_creatinine_measurement	1	0.005291005291005291	['CCDC158']
Parkinson's_disease	chronic_lymphocytic_leukemia	1	0.005291005291005291	['BMF']
Parkinson's_disease	chronic_obstructive_pulmonary_disease	1	0.005291005291005291	['KLHL7']
Parkinson's_disease	cocaine_dependence	1	0.005291005291005291	['TMEM163']
Parkinson's_disease	coffee_consumption	1	0.005291005291005291	['FANCA']
Parkinson's_disease	coronary_artery_calcification	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	coronary_heart_disease	4	0.021164021164021163	['WBP1L', 'AS3MT', 'PEMT', 'NT5C2']
Parkinson's_disease	dermatomyositis	1	0.005291005291005291	['PLCL1']
Parkinson's_disease	diastolic_blood_pressure	6	0.031746031746031744	['ARL3', 'NT5C2', 'WBP1L', 'SFXN2', 'AS3MT', 'CYP17A1-AS1']
Parkinson's_disease	dihydrotestosterone_measurement	1	0.005291005291005291	['FXR2']
Parkinson's_disease	drug_dependence	1	0.005291005291005291	['LRP1B']
Parkinson's_disease	egg_allergy_measurement	1	0.005291005291005291	['STK39']
Parkinson's_disease	energy_intake	1	0.005291005291005291	['STIM2']
Parkinson's_disease	eosinophilic_esophagitis	2	0.010582010582010581	['CCDC158', 'FAM47E']
Parkinson's_disease	facial_pigmentation_measurement	1	0.005291005291005291	['FANCA']
Parkinson's_disease	fasting_blood_glucose_measurement	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	freckles	1	0.005291005291005291	['FANCA']
Parkinson's_disease	gastric_carcinoma	1	0.005291005291005291	['DAP3']
Parkinson's_disease	glomerular_filtration_rate	3	0.015873015873015872	['CCDC158', 'NAAA', 'FAM47E']
Parkinson's_disease	glucose_measurement	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	glycerophospholipid_measurement__blood_metabolite_measurement	1	0.005291005291005291	['TMEM229B']
Parkinson's_disease	hair_color	1	0.005291005291005291	['FANCA']
Parkinson's_disease	hemoglobin_measurement__mean_corpuscular_hemoglobin	1	0.005291005291005291	['SLC12A7']
Parkinson's_disease	high_density_lipoprotein_cholesterol_measurement	2	0.010582010582010581	['DNAJC13', 'CRHR1']
Parkinson's_disease	hippocampal_atrophy	1	0.005291005291005291	['VPS13B']
Parkinson's_disease	hormone_measurement	1	0.005291005291005291	['PEMT']
Parkinson's_disease	hypertension	4	0.021164021164021163	['WBP1L', 'AS3MT', 'CYP17A1-AS1', 'NT5C2']
Parkinson's_disease	idiopathic_pulmonary_fibrosis	7	0.037037037037037035	['CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'RP11-669E14.4', 'ARHGAP27', 'MAPT', 'CRHR1']
Parkinson's_disease	immune_system_disease	1	0.005291005291005291	['VPS13B']
Parkinson's_disease	infant_head_circumference	3	0.015873015873015872	['ARHGAP27', 'MAPT', 'CRHR1']
Parkinson's_disease	inflammatory_bowel_disease	5	0.026455026455026454	['CCDC82', 'SFXN2', 'AC034228.7', 'AS3MT', 'LRRK2']
Parkinson's_disease	insulin_metabolic_clearance_rate_measurement__glucose_homeostasis_measurement	1	0.005291005291005291	['VPS13B']
Parkinson's_disease	interstitial_lung_disease	7	0.037037037037037035	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'PLEKHM1', 'MAPT', 'CRHR1']
Parkinson's_disease	intra_cranial_volume	12	0.06349206349206349	['KANSL1', 'CRHR1-IT1', 'WNT3', 'FMNL1', 'NSF', 'MAPT-AS1', 'RP11-669E14.6', 'ARHGAP27', 'MAPT', 'KANSL1-AS1', 'SPPL2C', 'CRHR1']
Parkinson's_disease	iron_biomarker_measurement	1	0.005291005291005291	['PNLDC1']
Parkinson's_disease	large_artery_stroke__coronary_heart_disease	6	0.031746031746031744	['PEMT', 'NT5C2', 'WBP1L', 'SFXN2', 'MYO15A', 'AS3MT']
Parkinson's_disease	leprosy	2	0.010582010582010581	['EMC8', 'SLC2A13']
Parkinson's_disease	longevity	2	0.010582010582010581	['SLC26A1', 'NAAA']
Parkinson's_disease	low_density_lipoprotein_cholesterol_measurement	1	0.005291005291005291	['DNAJC13']
Parkinson's_disease	lumbar_disc_degeneration	1	0.005291005291005291	['SPOCK1']
Parkinson's_disease	magnesium_measurement	2	0.010582010582010581	['CCDC158', 'FAM47E']
Parkinson's_disease	maximal_midexpiratory_flow_rate	1	0.005291005291005291	['IGSF11']
Parkinson's_disease	mean_arterial_pressure	5	0.026455026455026454	['ARL3', 'WBP1L', 'SFXN2', 'AS3MT', 'NT5C2']
Parkinson's_disease	melanoma	1	0.005291005291005291	['FANCA']
Parkinson's_disease	metabolic_syndrome	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	metabolite_measurement	1	0.005291005291005291	['G6PC2']
Parkinson's_disease	migraine_disorder	1	0.005291005291005291	['ARL3']
Parkinson's_disease	mucocutaneous_lymph_node_syndrome	2	0.010582010582010581	['FDFT1', 'PTP4A3']
Parkinson's_disease	multiple_myeloma	2	0.010582010582010581	['LINC00693', 'SEMA5A']
Parkinson's_disease	multiple_sclerosis	1	0.005291005291005291	['C9orf3']
Parkinson's_disease	myocardial_infarction	1	0.005291005291005291	['AP3D1']
Parkinson's_disease	neuropsychological_test	1	0.005291005291005291	['IGSF9B']
Parkinson's_disease	non-alcoholic_fatty_liver_disease__cirrhosis_of_liver	2	0.010582010582010581	['CTSB', 'FDFT1']
Parkinson's_disease	omega-6_polyunsaturated_fatty_acid_measurement	1	0.005291005291005291	['LRRK2']
Parkinson's_disease	optic_disc_size_measurement	1	0.005291005291005291	['PLCE1']
Parkinson's_disease	osteoarthritis	1	0.005291005291005291	['AP3D1']
Parkinson's_disease	pathological_myopia	1	0.005291005291005291	['FDFT1']
Parkinson's_disease	phospholipid_measurement	3	0.015873015873015872	['DARS', 'STIM2', 'TMEM229B']
Parkinson's_disease	physical_activity	1	0.005291005291005291	['FGFRL1']
Parkinson's_disease	prostate_carcinoma	1	0.005291005291005291	['NUCKS1']
Parkinson's_disease	prostate_specific_antigen_measurement	3	0.015873015873015872	['SLC41A1', 'PM20D1', 'NUCKS1']
Parkinson's_disease	psoriasis	12	0.06349206349206349	['KAT8', 'RP11-196G11.2', 'STX1B', 'PRSS53', 'STX4', 'VKORC1', 'ITGAX', 'RNF40', 'ZNF668', 'HSD3B7', 'PRSS36', 'ZNF646']
Parkinson's_disease	pulse_pressure_measurement	4	0.021164021164021163	['WBP1L', 'SFXN2', 'NT5C2', 'AS3MT']
Parkinson's_disease	recombination_rate	1	0.005291005291005291	['IDUA']
Parkinson's_disease	renal_system_measurement	2	0.010582010582010581	['CCDC158', 'FAM47E']
Parkinson's_disease	response_to_anticoagulant	9	0.047619047619047616	['KAT8', 'RP11-196G11.2', 'STX1B', 'PRSS53', 'VKORC1', 'NUP43', 'ZNF668', 'HSD3B7', 'ZNF646']
Parkinson's_disease	response_to_diisocyanate__asthma	2	0.010582010582010581	['TMEM163', 'AC016725.4']
Parkinson's_disease	response_to_paclitaxel	1	0.005291005291005291	['PRDM15']
Parkinson's_disease	rheumatoid_arthritis	4	0.021164021164021163	['CDK5RAP2', 'MYO7A', 'GCH1', 'AC034228.7']
Parkinson's_disease	rheumatoid_arthritis__response_to_drug	1	0.005291005291005291	['PLCE1']
Parkinson's_disease	schizophrenia	16	0.08465608465608465	['ATPAF2', 'STIM2', 'IGSF9B', 'PEMT', 'ARL3', 'DYNC1I2', 'IGSF11', 'WBP1L', 'SFXN2', 'TOM1L2', 'NT5C2', 'MYO15A', 'PLCL1', 'FDFT1', 'AS3MT', 'CYP17A1-AS1']
Parkinson's_disease	self_reported_educational_attainment	1	0.005291005291005291	['ATP8B5P']
Parkinson's_disease	serum_amyloid_A_protein_measurement	1	0.005291005291005291	['MSI2']
Parkinson's_disease	serum_creatinine_measurement	2	0.010582010582010581	['CCDC158', 'FAM47E']
Parkinson's_disease	serum_zinc_measurement	1	0.005291005291005291	['LRP1B']
Parkinson's_disease	sex_hormone_globulin_binding_measurement	1	0.005291005291005291	['FXR2']
Parkinson's_disease	skin_pigmentation	1	0.005291005291005291	['FANCA']
Parkinson's_disease	skin_sensitivity_to_sun	1	0.005291005291005291	['FANCA']
Parkinson's_disease	stroke__coronary_heart_disease	2	0.010582010582010581	['MYO15A', 'PEMT']
Parkinson's_disease	sudden_cardiac_arrest	1	0.005291005291005291	['FAM20A']
Parkinson's_disease	sunburn	1	0.005291005291005291	['FANCA']
Parkinson's_disease	suntan	2	0.010582010582010581	['PRDM15', 'FANCA']
Parkinson's_disease	systemic_lupus_erythematosus	1	0.005291005291005291	['ITGAX']
Parkinson's_disease	systolic_blood_pressure	6	0.031746031746031744	['ARL3', 'AS3MT', 'WBP1L', 'SFXN2', 'NT5C2', 'CYP17A1-AS1']
Parkinson's_disease	telomere_length	3	0.015873015873015872	['DARS', 'CTC1', 'RP11-849F2.8']
Parkinson's_disease	testosterone_measurement	2	0.010582010582010581	['FXR2', 'MYO15A']
Parkinson's_disease	thyroid_volume	1	0.005291005291005291	['DGKQ']
Parkinson's_disease	tissue_plasminogen_activator_measurement	1	0.005291005291005291	['COL5A2']
Parkinson's_disease	tooth_eruption	1	0.005291005291005291	['SLC2A13']
Parkinson's_disease	total_cholesterol_measurement	2	0.010582010582010581	['DARS', 'TMEM163']
Parkinson's_disease	triglyceride_measurement	3	0.015873015873015872	['STX1B', 'HSD3B7', 'FDFT1']
Parkinson's_disease	type_II_diabetes_mellitus	7	0.037037037037037035	['DGKQ', 'SLC26A1', 'TMEM163', 'AC016725.4', 'GAK', 'TMEM175', 'IDUA']
Parkinson's_disease	ulcerative_colitis	3	0.015873015873015872	['CCDC82', 'LRRK2', 'PLCL1']
Parkinson's_disease	unipolar_depression__response_to_selective_serotonin_reuptake_inhibitor	2	0.010582010582010581	['PM20D1', 'NUCKS1']
Parkinson's_disease	urinary_arsenic_measurement	4	0.021164021164021163	['MCU', 'SFXN2', 'NT5C2', 'AS3MT']
Parkinson's_disease	urinary_metabolite_measurement	2	0.010582010582010581	['GCH1', 'IGSF9B']
Parkinson's_disease	vitamin_B12_measurement	1	0.005291005291005291	['SEMA5A']
Parkinson's_disease	waist-hip_ratio__body_mass_index	7	0.037037037037037035	['FAM13A-AS1', 'PEMT', 'AS3MT', 'WBP1L', 'SFXN2', 'NT5C2', 'CRHR1']
Parkinson's_disease__Lewy_body_measurement	multiple_sclerosis	1	0.1	['SRCRB4D']
Progressive_supranuclear_palsy	Alzheimers_disease	5	0.19230769230769232	['WNT3', 'MAPT-AS1', 'KANSL1', 'MAPT', 'CRHR1']
Progressive_supranuclear_palsy	Malignant_epithelial_tumor_of_ovary	3	0.11538461538461539	['WNT3', 'KANSL1', 'MAPT']
Progressive_supranuclear_palsy	androgenetic_alopecia	6	0.23076923076923078	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'MAPT', 'CRHR1']
Progressive_supranuclear_palsy	blood_metabolite_measurement	1	0.038461538461538464	['RPA3-AS1']
Progressive_supranuclear_palsy	body_height	1	0.038461538461538464	['RPIA']
Progressive_supranuclear_palsy	body_mass_index	1	0.038461538461538464	['CRHR1']
Progressive_supranuclear_palsy	bone_density	7	0.2692307692307692	['RP11-293E1.1', 'KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'MAPT', 'CRHR1']
Progressive_supranuclear_palsy	celiac_disease	3	0.11538461538461539	['WNT3', 'MAPT-AS1', 'MAPT']
Progressive_supranuclear_palsy	chronic_lymphocytic_leukemia	1	0.038461538461538464	['IRF4']
Progressive_supranuclear_palsy	cis-trans-18:2_fatty_acid_measurement__trans_fatty_acid_measurement	1	0.038461538461538464	['SHANK2']
Progressive_supranuclear_palsy	electrodermal_activity_measurement__skin_conductance_response_amplitude	1	0.038461538461538464	['ADCK3']
Progressive_supranuclear_palsy	heart_rate	1	0.038461538461538464	['PDE11A']
Progressive_supranuclear_palsy	high_density_lipoprotein_cholesterol_measurement	2	0.07692307692307693	['RPA3-AS1', 'CRHR1']
Progressive_supranuclear_palsy	idiopathic_pulmonary_fibrosis	5	0.19230769230769232	['WNT3', 'MAPT-AS1', 'CRHR1-IT1', 'MAPT', 'CRHR1']
Progressive_supranuclear_palsy	infant_head_circumference	2	0.07692307692307693	['MAPT', 'CRHR1']
Progressive_supranuclear_palsy	interstitial_lung_disease	6	0.23076923076923078	['KANSL1', 'CRHR1-IT1', 'WNT3', 'MAPT-AS1', 'MAPT', 'CRHR1']
Progressive_supranuclear_palsy	intra_cranial_volume	8	0.3076923076923077	['KANSL1', 'KANSL1-AS1', 'WNT3', 'FMNL1', 'MAPT-AS1', 'MAPT', 'CRHR1-IT1', 'CRHR1']
Progressive_supranuclear_palsy	neoplasm_of_mature_B-cells	1	0.038461538461538464	['PDE11A']
Progressive_supranuclear_palsy	ovarian_carcinoma	5	0.19230769230769232	['WNT3', 'KANSL1', 'CRHR1-IT1', 'MAPT', 'CRHR1']
Progressive_supranuclear_palsy	sleep_measurement	1	0.038461538461538464	['MOBP']
Progressive_supranuclear_palsy	survival_time__estrogen-receptor_positive_breast_cancer__breast_carcinoma__response_to_endocrine_therapy	1	0.038461538461538464	['STX6']
Progressive_supranuclear_palsy	waist-hip_ratio__body_mass_index	1	0.038461538461538464	['CRHR1']
QRS_complex	Brugada_syndrome	1	0.5	['ULK4']
QRS_complex	PR_segment	1	0.5	['ULK4']
QRS_complex	P_wave_duration	1	0.5	['ULK4']
QRS_complex	QT_interval	1	0.5	['ULK4']
QRS_complex	diastolic_blood_pressure	1	0.5	['ULK4']
QRS_complex	multiple_myeloma	1	0.5	['ULK4']
QRS_complex	multiple_myeloma__monoclonal_gammopathy	1	0.5	['ULK4']
QRS_complex	pulse_pressure_measurement	1	0.5	['ULK4']
QRS_complex	rheumatoid_arthritis	1	0.5	['ULK4']
QRS_duration	Brugada_syndrome	1	0.2	['ULK4']
QRS_duration	PR_segment	1	0.2	['ULK4']
QRS_duration	P_wave_duration	1	0.2	['ULK4']
QRS_duration	QT_interval	3	0.6	['SCN5A', 'SSXP10', 'ULK4']
